X(mm)	Z(mm)
1.229618976999999891e+00	9.478755340995055345e-01
1.230010263999999909e+00	9.468124980929836232e-01
1.230401550999999927e+00	9.455949956837585990e-01
1.230792837999999945e+00	9.442189080155448666e-01
1.231184124999999963e+00	9.426805822256184575e-01
1.231575411999999980e+00	9.409768503241712212e-01
1.231966697999999916e+00	9.391050459888743429e-01
1.232357984999999934e+00	9.370630191722562063e-01
1.232749271999999952e+00	9.348491484269435547e-01
1.233140558999999969e+00	9.324623508618898882e-01
1.233531845999999987e+00	9.299020896514005319e-01
1.233923133000000005e+00	9.271683790280512705e-01
1.234314420000000023e+00	9.242617867004984111e-01
1.234705705999999958e+00	9.211834336477159324e-01
1.235096992999999976e+00	9.179349912524186195e-01
1.235488279999999994e+00	9.145186757483988460e-01
1.235879567000000012e+00	9.109372399692396982e-01
1.236270854000000030e+00	9.071939623993861002e-01
1.236662141000000048e+00	9.032926335428115294e-01
1.237053428000000066e+00	8.992375396394004516e-01
1.237444715000000084e+00	8.950334437745158800e-01
1.237836001000000019e+00	8.906855644428643970e-01
1.238227288000000037e+00	8.861995516435019482e-01
1.238618575000000055e+00	8.815814605984736430e-01
1.239009862000000073e+00	8.768377232029763713e-01
1.239401149000000091e+00	8.719751173299268299e-01
1.239792436000000109e+00	8.670007341263072931e-01
1.240183722999999905e+00	8.619219434526278478e-01
1.240575009000000062e+00	8.567463576302666306e-01
1.240966296000000080e+00	8.514817936743097615e-01
1.241357583000000098e+00	8.461362342016814919e-01
1.241748869999999894e+00	8.407177872156056386e-01
1.242140156999999911e+00	8.352346449774967763e-01
1.242531443999999929e+00	8.296950421859974334e-01
1.242922730999999947e+00	8.241072136898949241e-01
1.243314017999999965e+00	8.184793519670101603e-01
1.243705303999999900e+00	8.128195646048350653e-01
1.244096590999999918e+00	8.071358320207382420e-01
1.244487877999999936e+00	8.014359656599918669e-01
1.244879164999999954e+00	7.957275669086913972e-01
1.245270451999999972e+00	7.900179869558631163e-01
1.245661738999999990e+00	7.843142878346404112e-01
1.246053026000000008e+00	7.786232048663344063e-01
1.246444311999999943e+00	7.729511107235289558e-01
1.246835598999999961e+00	7.673039813190724034e-01
1.247226885999999979e+00	7.616873637171583944e-01
1.247618172999999997e+00	7.561063462507915389e-01
1.248009460000000015e+00	7.505655310170495920e-01
1.248400747000000033e+00	7.450690089078833012e-01
1.248792034000000051e+00	7.396203373198855235e-01
1.249183321000000069e+00	7.342225206716147534e-01
1.249574607000000004e+00	7.288779938416865001e-01
1.249965894000000022e+00	7.235886086249297966e-01
1.250357181000000040e+00	7.183556232873484770e-01
1.250748468000000058e+00	7.131796952833462377e-01
1.251139755000000076e+00	7.080608771805876334e-01
1.251531042000000093e+00	7.029986158190023593e-01
1.251922328999999889e+00	6.979917547109049103e-01
1.252313615000000047e+00	6.930385396692062550e-01
1.252704902000000065e+00	6.881366276305231899e-01
1.253096189000000082e+00	6.832830986199471823e-01
1.253487476000000100e+00	6.784744707846263045e-01
1.253878762999999896e+00	6.737067184044334134e-01
1.254270049999999914e+00	6.689752927701003715e-01
1.254661336999999932e+00	6.642751458025168976e-01
1.255052623999999950e+00	6.596007562715845429e-01
1.255443910000000107e+00	6.549461584592096708e-01
1.255835196999999903e+00	6.503049730987507937e-01
1.256226483999999921e+00	6.456704404125015451e-01
1.256617770999999939e+00	6.410354550595287471e-01
1.257009057999999957e+00	6.363926027982971245e-01
1.257400344999999975e+00	6.317341986618719707e-01
1.257791631999999993e+00	6.270523264379893602e-01
1.258182917999999928e+00	6.223388792418473869e-01
1.258574204999999946e+00	6.175856009660686263e-01
1.258965491999999964e+00	6.127841283899192470e-01
1.259356778999999982e+00	6.079260337285713467e-01
1.259748066000000000e+00	6.030028674030036839e-01
1.260139353000000018e+00	5.980062008120605732e-01
1.260530640000000036e+00	5.929276688902493930e-01
1.260921927000000053e+00	5.877590122380359494e-01
1.261313212999999989e+00	5.824921186156832853e-01
1.261704500000000007e+00	5.771190635970110394e-01
1.262095787000000024e+00	5.716321501857594134e-01
1.262487074000000042e+00	5.660239472044377163e-01
1.262878361000000060e+00	5.602873262735840187e-01
1.263269648000000078e+00	5.544154972082363519e-01
1.263660935000000096e+00	5.484020416681336663e-01
1.264052221000000031e+00	5.422409449087227662e-01
1.264443508000000049e+00	5.359266254914181182e-01
1.264834795000000067e+00	5.294539628237140416e-01
1.265226082000000085e+00	5.228183224125940720e-01
1.265617369000000103e+00	5.160155787281439643e-01
1.266008655999999899e+00	5.090421355882159826e-01
1.266399942999999917e+00	5.018949439893037878e-01
1.266791229999999935e+00	4.945715173233180550e-01
1.267182516000000092e+00	4.870699439345733128e-01
1.267573803000000110e+00	4.793888969858781102e-01
1.267965089999999906e+00	4.715276416170540719e-01
1.268356376999999924e+00	4.634860393933823985e-01
1.268747663999999942e+00	4.552645500552842117e-01
1.269138950999999960e+00	4.468642305938445025e-01
1.269530237999999978e+00	4.382867316894880072e-01
1.269921523999999913e+00	4.295342915630877001e-01
1.270312810999999931e+00	4.206097272999727577e-01
1.270704097999999949e+00	4.115164237177115214e-01
1.271095384999999967e+00	4.022583198582338482e-01
1.271486671999999984e+00	3.928398931939460770e-01
1.271877959000000002e+00	3.832661416460725334e-01
1.272269246000000020e+00	3.735425635215944284e-01
1.272660533000000038e+00	3.636751354828652860e-01
1.273051818999999973e+00	3.536702886712315697e-01
1.273443105999999991e+00	3.435348831127421065e-01
1.273834393000000009e+00	3.332761805402553179e-01
1.274225680000000027e+00	3.229018157719266702e-01
1.274616967000000045e+00	3.124197667911629006e-01
1.275008254000000063e+00	3.018383236776648881e-01
1.275399541000000081e+00	2.911660565431342662e-01
1.275790827000000016e+00	2.804117826285591475e-01
1.276182114000000034e+00	2.695845327226507604e-01
1.276573401000000052e+00	2.586935170628701375e-01
1.276964688000000070e+00	2.477480908814705673e-01
1.277355975000000088e+00	2.367577197590652605e-01
1.277747262000000106e+00	2.257319449474921025e-01
1.278138548999999902e+00	2.146803488223097689e-01
1.278529835999999920e+00	2.036125206232355933e-01
1.278921122000000077e+00	1.925380226382568671e-01
1.279312409000000095e+00	1.814663569839902180e-01
1.279703695999999891e+00	1.704069331310968383e-01
1.280094982999999909e+00	1.593690363191880566e-01
1.280486269999999926e+00	1.483617970007293507e-01
1.280877556999999944e+00	1.373941614480370388e-01
1.281268843999999962e+00	1.264748636515902747e-01
1.281660129999999898e+00	1.156123986315246571e-01
1.282051416999999915e+00	1.048149972772507155e-01
1.282442703999999933e+00	9.409060282253775553e-02
1.282833990999999951e+00	8.344684905500464323e-02
1.283225277999999969e+00	7.289104034966198409e-02
1.283616564999999987e+00	6.243013360586917304e-02
1.284007852000000005e+00	5.207072215575464513e-02
1.284399139000000023e+00	4.181902169979276329e-02
1.284790424999999958e+00	3.168085831189476620e-02
1.285181711999999976e+00	2.166165854218865192e-02
1.285572998999999994e+00	1.176644163084005802e-02
1.285964286000000012e+00	1.999813831072931852e-03
1.286355573000000030e+00	-7.634035175708864078e-03
1.286746860000000048e+00	-1.713133380481050502e-02
1.287138147000000066e+00	-2.648872807973574883e-02
1.287529433000000001e+00	-3.570327919055915622e-02
1.287920720000000019e+00	-4.477245917216633037e-02
1.288312007000000037e+00	-5.369414478691895976e-02
1.288703294000000055e+00	-6.246660970664790619e-02
1.289094581000000073e+00	-7.108851509793054357e-02
1.289485868000000091e+00	-7.955889872229501836e-02
1.289877155000000108e+00	-8.787716266922321329e-02
1.290268441999999904e+00	-9.604305984450244027e-02
1.290659728000000062e+00	-1.040566793395452660e-01
1.291051015000000080e+00	-1.119184308087785296e-01
1.291442302000000097e+00	-1.196290279822117553e-01
1.291833588999999893e+00	-1.271894714390170711e-01
1.292224875999999911e+00	-1.346010307656021476e-01
1.292616162999999929e+00	-1.418652262184457724e-01
1.293007449999999947e+00	-1.489838100080876360e-01
1.293398736999999965e+00	-1.559587473162920013e-01
1.293790022999999900e+00	-1.627921971536680501e-01
1.294181309999999918e+00	-1.694864931600152669e-01
1.294572596999999936e+00	-1.760441244444233555e-01
1.294963883999999954e+00	-1.824677165567211712e-01
1.295355170999999972e+00	-1.887600126762626340e-01
1.295746457999999990e+00	-1.949238550982740348e-01
1.296137745000000008e+00	-2.009621670920843650e-01
1.296529030999999943e+00	-2.068779351995360394e-01
1.296920317999999961e+00	-2.126741920357639037e-01
1.297311604999999979e+00	-2.183539996483752355e-01
1.297702891999999997e+00	-2.239204334849134725e-01
1.298094179000000015e+00	-2.293765670123993072e-01
1.298485466000000033e+00	-2.347254570267766072e-01
1.298876753000000051e+00	-2.399701296843293197e-01
1.299268040000000068e+00	-2.451135672816774358e-01
1.299659326000000004e+00	-2.501586958059026089e-01
1.300050613000000022e+00	-2.551083732717802643e-01
1.300441900000000039e+00	-2.599653788590381431e-01
1.300833187000000057e+00	-2.647324028589913558e-01
1.301224474000000075e+00	-2.694120374367561799e-01
1.301615761000000093e+00	-2.740067682124560089e-01
1.302007047999999889e+00	-2.785189666623777427e-01
1.302398334000000046e+00	-2.829508833389490219e-01
1.302789621000000064e+00	-2.873046419067471491e-01
1.303180908000000082e+00	-2.915822339905710936e-01
1.303572195000000100e+00	-2.957855148309145865e-01
1.303963481999999896e+00	-2.999161997419254044e-01
1.304354768999999914e+00	-3.039758613670407450e-01
1.304746055999999932e+00	-3.079659277278480323e-01
1.305137342999999950e+00	-3.118876810622274731e-01
1.305528629000000107e+00	-3.157422574483605970e-01
1.305919915999999903e+00	-3.195306472115789775e-01
1.306311202999999921e+00	-3.232536961110955565e-01
1.306702489999999939e+00	-3.269121073032169589e-01
1.307093776999999957e+00	-3.305064440764999278e-01
1.307485063999999975e+00	-3.340371333523457498e-01
1.307876350999999993e+00	-3.375044699416279714e-01
1.308267636999999928e+00	-3.409086215441124446e-01
1.308658923999999946e+00	-3.442496344727400404e-01
1.309050210999999964e+00	-3.475274400795039242e-01
1.309441497999999982e+00	-3.507418618539481225e-01
1.309832784999999999e+00	-3.538926231595497796e-01
1.310224072000000017e+00	-3.569793555676624708e-01
1.310615359000000035e+00	-3.600016077434163853e-01
1.311006646000000053e+00	-3.629588548329852893e-01
1.311397931999999988e+00	-3.658505082968660505e-01
1.311789219000000006e+00	-3.686759261292040790e-01
1.312180506000000024e+00	-3.714344233987065813e-01
1.312571793000000042e+00	-3.741252830423603681e-01
1.312963080000000060e+00	-3.767477668391147061e-01
1.313354367000000078e+00	-3.793011264870418953e-01
1.313745654000000096e+00	-3.817846147044404725e-01
1.314136940000000031e+00	-3.841974962731184995e-01
1.314528227000000049e+00	-3.865390589409168354e-01
1.314919514000000067e+00	-3.888086241006030730e-01
1.315310801000000085e+00	-3.910055571637049976e-01
1.315702088000000103e+00	-3.931292775506954884e-01
1.316093374999999899e+00	-3.951792682231410336e-01
1.316484661999999917e+00	-3.971550846888574071e-01
1.316875948999999935e+00	-3.990563634175902652e-01
1.317267235000000092e+00	-4.008828296120242052e-01
1.317658522000000110e+00	-4.026343042867726596e-01
1.318049808999999906e+00	-4.043107106161861752e-01
1.318441095999999924e+00	-4.059120795201363596e-01
1.318832382999999941e+00	-4.074385544652013302e-01
1.319223669999999959e+00	-4.088903954666977536e-01
1.319614956999999977e+00	-4.102679822845944901e-01
1.320006242999999913e+00	-4.115718168133605803e-01
1.320397529999999930e+00	-4.128025246721837571e-01
1.320788816999999948e+00	-4.139608560077453481e-01
1.321180103999999966e+00	-4.150476855268749321e-01
1.321571390999999984e+00	-4.160640117809584759e-01
1.321962678000000002e+00	-4.170109557279609858e-01
1.322353965000000020e+00	-4.178897586013553545e-01
1.322745252000000038e+00	-4.187017791181207316e-01
1.323136537999999973e+00	-4.194484900602427624e-01
1.323527824999999991e+00	-4.201314742657791812e-01
1.323919112000000009e+00	-4.207524200665307967e-01
1.324310399000000027e+00	-4.213131162097109583e-01
1.324701686000000045e+00	-4.218154463008270683e-01
1.325092973000000063e+00	-4.222613828043980666e-01
1.325484260000000081e+00	-4.226529806382848253e-01
1.325875546000000016e+00	-4.229923703964575399e-01
1.326266833000000034e+00	-4.232817512340805721e-01
1.326658120000000052e+00	-4.235233834479374404e-01
1.327049407000000070e+00	-4.237195807844664763e-01
1.327440694000000088e+00	-4.238727025070117005e-01
1.327831981000000106e+00	-4.239851452533114906e-01
1.328223267999999901e+00	-4.240593347137651126e-01
1.328614554999999919e+00	-4.240977171606724050e-01
1.329005841000000077e+00	-4.241027508584756522e-01
1.329397128000000095e+00	-4.240768973850774781e-01
1.329788414999999890e+00	-4.240226128945706052e-01
1.330179701999999908e+00	-4.239423393521823402e-01
1.330570988999999926e+00	-4.238384957728750790e-01
1.330962275999999944e+00	-4.237134694958097358e-01
1.331353562999999962e+00	-4.235696075277455286e-01
1.331744848999999897e+00	-4.234092079893929661e-01
1.332136135999999915e+00	-4.232345116997583423e-01
1.332527422999999933e+00	-4.230476939345901299e-01
1.332918709999999951e+00	-4.228508563961130839e-01
1.333309996999999969e+00	-4.226460194322521624e-01
1.333701283999999987e+00	-4.224351145444254496e-01
1.334092571000000005e+00	-4.222199772236387982e-01
1.334483858000000023e+00	-4.220023401549369280e-01
1.334875143999999958e+00	-4.217838268301395410e-01
1.335266430999999976e+00	-4.215659456081173317e-01
1.335657717999999994e+00	-4.213500842605972796e-01
1.336049005000000012e+00	-4.211375050396495845e-01
1.336440292000000030e+00	-4.209293403006917900e-01
1.336831579000000048e+00	-4.207265887121633408e-01
1.337222866000000066e+00	-4.205301120801206438e-01
1.337614152000000001e+00	-4.203406328130002700e-01
1.338005439000000019e+00	-4.201587320487845667e-01
1.338396726000000037e+00	-4.199848484638299406e-01
1.338788013000000054e+00	-4.198192777797122299e-01
1.339179300000000072e+00	-4.196621729816328306e-01
1.339570587000000090e+00	-4.195135452592270164e-01
1.339961874000000108e+00	-4.193732656780140289e-01
1.340353160999999904e+00	-4.192410675871988124e-01
1.340744447000000061e+00	-4.191165497670312212e-01
1.341135734000000079e+00	-4.189991803163845008e-01
1.341527021000000097e+00	-4.188883012785807325e-01
1.341918307999999893e+00	-4.187831340006963887e-01
1.342309594999999911e+00	-4.186827852185571741e-01
1.342700881999999929e+00	-4.185862538562926671e-01
1.343092168999999947e+00	-4.184924385255676116e-01
1.343483455000000104e+00	-4.184001457053181383e-01
1.343874741999999900e+00	-4.183080985778828698e-01
1.344266028999999918e+00	-4.182149464917517823e-01
1.344657315999999936e+00	-4.181192750147610382e-01
1.345048602999999954e+00	-4.180196165345818060e-01
1.345439889999999972e+00	-4.179144613560221155e-01
1.345831176999999990e+00	-4.178022692372688196e-01
1.346222464000000008e+00	-4.176814812999860571e-01
1.346613749999999943e+00	-4.175505322413367582e-01
1.347005036999999961e+00	-4.174078627696573562e-01
1.347396323999999979e+00	-4.172519321798421887e-01
1.347787610999999997e+00	-4.170812309796269601e-01
1.348178898000000014e+00	-4.168942934739913730e-01
1.348570185000000032e+00	-4.166897102118438112e-01
1.348961472000000050e+00	-4.164661401969677601e-01
1.349352757999999985e+00	-4.162223227638218725e-01
1.349744045000000003e+00	-4.159570890181147895e-01
1.350135332000000021e+00	-4.156693727420489592e-01
1.350526619000000039e+00	-4.153582206647112862e-01
1.350917906000000057e+00	-4.150228019992616701e-01
1.351309193000000075e+00	-4.146624171503506817e-01
1.351700480000000093e+00	-4.142765054975934280e-01
1.352091767000000111e+00	-4.138646521639410270e-01
1.352483053000000046e+00	-4.134265936814120468e-01
1.352874340000000064e+00	-4.129622224708995870e-01
1.353265627000000082e+00	-4.124715900577312078e-01
