X(mm)	Z(mm)
3.002587700000000082e-01	-3.312063551017654373e-01
3.007777999999999841e-01	-3.544835398658472969e-01
3.012968300000000155e-01	-3.776528575622352113e-01
3.018158599999999914e-01	-4.007068302101652879e-01
3.023348900000000228e-01	-4.236377339935241682e-01
3.028539190000000270e-01	-4.464375961775965962e-01
3.033729490000000029e-01	-4.690981930566944791e-01
3.038919789999999788e-01	-4.916110489506870240e-01
3.044110090000000102e-01	-5.139674362636280636e-01
3.049300389999999861e-01	-5.361583766128706907e-01
3.054490690000000175e-01	-5.581746430322876984e-01
3.059680989999999934e-01	-5.800067632485150781e-01
3.064871279999999976e-01	-6.016450240245022618e-01
3.070061579999999735e-01	-6.230794765600994323e-01
3.075251880000000049e-01	-6.442999429349511864e-01
3.080442179999999808e-01	-6.652960235746142592e-01
3.085632480000000122e-01	-6.860571057165931741e-01
3.090822779999999881e-01	-7.065723728489277100e-01
3.096013069999999923e-01	-7.268308150900820719e-01
3.101203370000000237e-01	-7.468212404751938260e-01
3.106393669999999996e-01	-7.665322871102525637e-01
3.111583969999999755e-01	-7.859524361524993230e-01
3.116774270000000069e-01	-8.050700255722826881e-01
3.121964569999999828e-01	-8.238732646487674227e-01
3.127154870000000142e-01	-8.423502491492869115e-01
3.132345160000000184e-01	-8.604889771397633558e-01
3.137535459999999943e-01	-8.782773653714972539e-01
3.142725760000000257e-01	-8.957032661877701862e-01
3.147916060000000016e-01	-9.127544848921214093e-01
3.153106359999999775e-01	-9.294187975188721307e-01
3.158296660000000089e-01	-9.456839689455224240e-01
3.163486959999999848e-01	-9.615377712860377901e-01
3.168677249999999890e-01	-9.769680025038013360e-01
3.173867550000000204e-01	-9.919625051831428841e-01
3.179057849999999963e-01	-1.006509185398848816e+00
3.184248150000000277e-01	-1.020596031623913769e+00
3.189438450000000036e-01	-1.034211133616982581e+00
3.194628749999999795e-01	-1.047342701232438777e+00
3.199819039999999837e-01	-1.059979083097891239e+00
3.205009340000000151e-01	-1.072108785105842177e+00
3.210199639999999910e-01	-1.083720488668570736e+00
3.215389940000000224e-01	-1.094803068687685288e+00
3.220580239999999983e-01	-1.105345611192349198e+00
3.225770539999999742e-01	-1.115337430602843849e+00
3.230960840000000056e-01	-1.124768086578877613e+00
3.236151130000000098e-01	-1.133627400414831454e+00
3.241341429999999857e-01	-1.141905470946959600e+00
3.246531730000000171e-01	-1.149592689940412971e+00
3.251722029999999930e-01	-1.156679756926787039e+00
3.256912330000000244e-01	-1.163157693465734388e+00
3.262102630000000003e-01	-1.169017856806967570e+00
3.267292929999999762e-01	-1.174251952931748999e+00
3.272483219999999804e-01	-1.178852048955673082e+00
3.277673520000000118e-01	-1.182810584877201698e+00
3.282863819999999877e-01	-1.186120384659008709e+00
3.288054120000000191e-01	-1.188774666631700283e+00
3.293244419999999950e-01	-1.190767053211909454e+00
3.298434720000000264e-01	-1.192091579929121403e+00
3.303625009999999751e-01	-1.192742703757862399e+00
3.308815310000000065e-01	-1.192715310754123959e+00
3.314005609999999824e-01	-1.192004722997066501e+00
3.319195910000000138e-01	-1.190606704839192842e+00
3.324386209999999897e-01	-1.188517468470275729e+00
3.329576510000000211e-01	-1.185733678802380009e+00
3.334766809999999970e-01	-1.182252457685325053e+00
3.339957100000000012e-01	-1.178071387463858866e+00
3.345147399999999771e-01	-1.173188513889667828e+00
3.350337700000000085e-01	-1.167602348403110613e+00
3.355527999999999844e-01	-1.161311869801227692e+00
3.360718300000000158e-01	-1.154316525310126851e+00
3.365908599999999917e-01	-1.146616231081273085e+00
3.371098900000000231e-01	-1.138211372132503563e+00
3.376289190000000273e-01	-1.129102801755720531e+00
3.381479490000000032e-01	-1.119291840414166073e+00
3.386669789999999791e-01	-1.108780274152944889e+00
3.391860090000000105e-01	-1.097570352547022621e+00
3.397050389999999864e-01	-1.085664786211296251e+00
3.402240690000000178e-01	-1.073066743897510555e+00
3.407430989999999937e-01	-1.059779849202793223e+00
3.412621279999999979e-01	-1.045808176914396537e+00
3.417811579999999738e-01	-1.031156249014875126e+00
3.423001880000000052e-01	-1.015829030371403263e+00
3.428192179999999811e-01	-9.998319241322440876e-01
3.433382480000000125e-01	-9.831707668525681010e-01
3.438572779999999884e-01	-9.658518233708784928e-01
3.443763069999999926e-01	-9.478817814562973121e-01
3.448953370000000240e-01	-9.292677462459232318e-01
3.454143669999999999e-01	-9.100172344904189359e-01
3.459333969999999758e-01	-8.901381686249262293e-01
3.464524270000000072e-01	-8.696388706813719116e-01
3.469714569999999831e-01	-8.485280560571978326e-01
3.474904870000000146e-01	-8.268148271544989436e-01
3.480095160000000187e-01	-8.045086669024698045e-01
3.485285459999999946e-01	-7.816194321748961560e-01
3.490475760000000260e-01	-7.581573471131594077e-01
3.495666060000000019e-01	-7.341329963638293377e-01
3.500856359999999778e-01	-7.095573182384000699e-01
3.506046660000000093e-01	-6.844415978010987001e-01
3.511236959999999852e-01	-6.587974598890026234e-01
3.516427249999999893e-01	-6.326368620669637899e-01
3.521617550000000207e-01	-6.059720875180982791e-01
3.526807849999999966e-01	-5.788157378688919552e-01
3.531998149999999725e-01	-5.511807259463304964e-01
3.537188450000000040e-01	-5.230802684629134447e-01
3.542378749999999799e-01	-4.945278786239815649e-01
3.547569039999999840e-01	-4.655373586504796268e-01
3.552759340000000154e-01	-4.361227922090978870e-01
3.557949639999999913e-01	-4.062985367406913850e-01
3.563139940000000228e-01	-3.760792156769686700e-01
3.568330239999999987e-01	-3.454797105346718578e-01
3.573520539999999746e-01	-3.145151528758353132e-01
3.578710840000000060e-01	-2.832009161222087124e-01
3.583901130000000101e-01	-2.515526072115601419e-01
3.589091429999999860e-01	-2.195860580833347009e-01
3.594281730000000175e-01	-1.873173169810316285e-01
3.599472029999999934e-01	-1.547626395586839954e-01
3.604662330000000248e-01	-1.219384797789637848e-01
3.609852630000000007e-01	-8.886148059069576277e-02
3.615042929999999766e-01	-5.554846437394279218e-02
3.620233219999999807e-01	-2.201642314132801204e-02
3.625423520000000122e-01	1.171749151511332701e-02
3.630613819999999881e-01	4.563597874151151257e-02
3.635804120000000195e-01	7.972159901326858478e-02
3.640994419999999954e-01	1.139567850078330863e-01
3.646184720000000268e-01	1.483238527662384676e-01
3.651375020000000027e-01	1.828050131493806629e-01
3.656565310000000069e-01	2.173823835938186178e-01
3.661755609999999828e-01	2.520380001706165607e-01
3.666945910000000142e-01	2.867538299494001297e-01
3.672136209999999901e-01	3.215117836683604735e-01
3.677326510000000215e-01	3.562937287094053440e-01
3.682516809999999974e-01	3.910815023760152442e-01
3.687707100000000016e-01	4.258569254696192852e-01
3.692897399999999775e-01	4.606018161584758408e-01
3.698087700000000089e-01	4.952980041311444981e-01
3.703277999999999848e-01	5.299273450247106165e-01
3.708468300000000162e-01	5.644717351159965757e-01
3.713658599999999921e-01	5.989131262620985829e-01
3.718848900000000235e-01	6.332335410747464977e-01
3.724039190000000277e-01	6.674150883112256460e-01
3.729229490000000036e-01	7.014399784629278267e-01
3.734419789999999795e-01	7.352905395210115325e-01
3.739610090000000109e-01	7.689492328971522239e-01
3.744800389999999868e-01	8.023986694759284166e-01
3.749990690000000182e-01	8.356216257740135545e-01
3.755180989999999941e-01	8.686010601800253639e-01
3.760371279999999983e-01	9.013201292476191728e-01
3.765561579999999742e-01	9.337622040132087520e-01
3.770751880000000056e-01	9.659108863085452690e-01
3.775942179999999815e-01	9.977500250373081414e-01
3.781132480000000129e-01	1.029263732383851382e+00
3.786322779999999888e-01	1.060436399921361295e+00
3.791513069999999930e-01	1.091252714585897010e+00
3.796703370000000244e-01	1.121697674482168283e+00
3.801893670000000003e-01	1.151756604486452451e+00
3.807083969999999762e-01	1.181415171611774673e+00
3.812274270000000076e-01	1.210659400100367877e+00
3.817464569999999835e-01	1.239475686208494354e+00
3.822654870000000149e-01	1.267850812648906755e+00
3.827845160000000191e-01	1.295771962656543153e+00
3.833035459999999950e-01	1.323226733643464881e+00
3.838225760000000264e-01	1.350203150409546193e+00
3.843416060000000023e-01	1.376689677875991169e+00
3.848606359999999782e-01	1.402675233309407021e+00
3.853796660000000096e-01	1.428149198004910136e+00
3.858986959999999855e-01	1.453101428397596040e+00
3.864177249999999897e-01	1.477522266572681708e+00
3.869367550000000211e-01	1.501402550145710446e+00
3.874557849999999970e-01	1.524733621485415691e+00
3.879748149999999729e-01	1.547507336253140631e+00
3.884938450000000043e-01	1.569716071234120935e+00
3.890128749999999802e-01	1.591352731437468027e+00
3.895319039999999844e-01	1.612410756443346527e+00
3.900509340000000158e-01	1.632884125977628553e+00
3.905699639999999917e-01	1.652767364696241748e+00
3.910889940000000231e-01	1.672055546163476958e+00
3.916080239999999990e-01	1.690744296010689540e+00
3.921270539999999749e-01	1.708829794264083768e+00
3.926460840000000063e-01	1.726308776832597092e+00
3.931651130000000105e-01	1.743178536149277758e+00
3.936841429999999864e-01	1.759436920961953810e+00
3.942031730000000178e-01	1.775082335271382039e+00
3.947222029999999937e-01	1.790113736417411783e+00
3.952412330000000251e-01	1.804530632315994865e+00
3.957602630000000010e-01	1.818333077852088531e+00
3.962792929999999769e-01	1.831521670435603877e+00
3.967983219999999811e-01	1.844097544729577542e+00
3.973173520000000125e-01	1.856062366561659349e+00
3.978363819999999884e-01	1.867418326031829112e+00
3.983554120000000198e-01	1.878168129830995126e+00
3.988744419999999957e-01	1.888314992786773061e+00
3.993934720000000271e-01	1.897862628654327644e+00
3.999125020000000030e-01	1.906815240171707559e+00
4.004315310000000072e-01	1.915177508400574213e+00
4.009505609999999831e-01	1.922954581374702432e+00
4.014695910000000145e-01	1.930152062080050523e+00
4.019886209999999904e-01	1.936775995791615079e+00
4.025076510000000218e-01	1.942832856793670127e+00
4.030266809999999977e-01	1.948329534511360928e+00
4.035457100000000019e-01	1.953273319082960979e+00
4.040647399999999778e-01	1.957671886403402173e+00
4.045837700000000092e-01	1.961533282670972378e+00
4.051027999999999851e-01	1.964865908470270872e+00
4.056218300000000165e-01	1.967678502425652898e+00
4.061408599999999924e-01	1.969980124460444015e+00
4.066598900000000238e-01	1.971780138698167040e+00
4.071789189999999725e-01	1.973088196042877884e+00
4.076979490000000039e-01	1.973914216476457595e+00
4.082169789999999798e-01	1.974268371111355558e+00
4.087360090000000112e-01	1.974161064037774915e+00
4.092550389999999871e-01	1.973602914004659370e+00
4.097740690000000185e-01	1.972604735974023749e+00
4.102930989999999944e-01	1.971177522588176467e+00
4.108121279999999986e-01	1.969332425589207070e+00
4.113311579999999745e-01	1.967080737229771836e+00
4.118501880000000059e-01	1.964433871713702429e+00
4.123692179999999818e-01	1.961403346704365447e+00
4.128882480000000132e-01	1.958000764937938509e+00
4.134072779999999891e-01	1.954237795977924463e+00
4.139263069999999933e-01	1.950126158146262556e+00
4.144453370000000247e-01	1.945677600665311813e+00
4.149643670000000006e-01	1.940903886043841009e+00
4.154833969999999765e-01	1.935816772738890190e+00
4.160024270000000080e-01	1.930427998124054412e+00
4.165214569999999839e-01	1.924749261793342825e+00
4.170404870000000153e-01	1.918792209228334045e+00
4.175595160000000194e-01	1.912568415854876136e+00
4.180785459999999953e-01	1.906089371514084307e+00
4.185975760000000268e-01	1.899366465370874169e+00
4.191166060000000027e-01	1.892410971281751619e+00
4.196356359999999786e-01	1.885234033642084750e+00
4.201546660000000100e-01	1.877846653731598980e+00
4.206736959999999859e-01	1.870259676575402485e+00
4.211927249999999900e-01	1.862483778336459395e+00
4.217117550000000215e-01	1.854529454254095988e+00
4.222307849999999974e-01	1.846407007141865009e+00
4.227498149999999733e-01	1.838126536456904159e+00
4.232688450000000047e-01	1.829697927951797976e+00
4.237878749999999806e-01	1.821130843918897568e+00
4.243069050000000120e-01	1.812434714036064598e+00
4.248259340000000162e-01	1.803618726821828000e+00
4.253449639999999921e-01	1.794691821706999590e+00
4.258639940000000235e-01	1.785662681728827472e+00
4.263830239999999994e-01	1.776539726852822021e+00
4.269020539999999753e-01	1.767331107926435552e+00
4.274210840000000067e-01	1.758044701267852172e+00
4.279401130000000109e-01	1.748688103892250822e+00
4.284591429999999868e-01	1.739268629377024089e+00
4.289781730000000182e-01	1.729793304366598727e+00
4.294972029999999941e-01	1.720268865716673812e+00
4.300162330000000255e-01	1.710701758276859330e+00
4.305352630000000014e-01	1.701098133309852045e+00
4.310542929999999773e-01	1.691463847544403043e+00
4.315733219999999815e-01	1.681804462858404792e+00
4.320923520000000129e-01	1.672125246587419678e+00
4.326113819999999888e-01	1.662431172452897066e+00
4.331304120000000202e-01	1.652726922103174623e+00
4.336494419999999961e-01	1.643016887259134196e+00
4.341684720000000275e-01	1.633305172455107757e+00
4.346875020000000034e-01	1.623595598364286463e+00
4.352065310000000076e-01	1.613891705696550272e+00
4.357255609999999835e-01	1.604196759655249993e+00
4.362445910000000149e-01	1.594513754938091221e+00
4.367636209999999908e-01	1.584845421265886678e+00
4.372826510000000222e-01	1.575194229421557734e+00
4.378016809999999981e-01	1.565562397780401849e+00
4.383207100000000023e-01	1.555951899311309949e+00
4.388397399999999782e-01	1.546364469027333488e+00
4.393587700000000096e-01	1.536801611862786299e+00
4.398777999999999855e-01	1.527264610952923762e+00
4.403968300000000169e-01	1.517754536291168632e+00
4.409158599999999928e-01	1.508272253737854784e+00
4.414348900000000242e-01	1.498818434353525131e+00
4.419539189999999729e-01	1.489393564028971273e+00
4.424729490000000043e-01	1.479997953383409115e+00
4.429919789999999802e-01	1.470631747901481878e+00
4.435110090000000116e-01	1.461294938279156908e+00
4.440300389999999875e-01	1.451987370948029987e+00
4.445490690000000189e-01	1.442708758747079489e+00
4.450680989999999948e-01	1.433458691710518762e+00
4.455871279999999990e-01	1.424236647940092970e+00
4.461061579999999749e-01	1.415042004529968311e+00
4.466251880000000063e-01	1.405874048512273378e+00
4.471442179999999822e-01	1.396731987791401286e+00
4.476632480000000136e-01	1.387614962035361943e+00
4.481822779999999895e-01	1.378522053492807986e+00
4.487013069999999937e-01	1.369452297704837784e+00
4.492203370000000251e-01	1.360404694081306376e+00
4.497393670000000010e-01	1.351378216312153713e+00
4.502583969999999769e-01	1.342371822585164631e+00
4.507774270000000083e-01	1.333384465582602818e+00
4.512964569999999842e-01	1.324415102230282804e+00
4.518154870000000156e-01	1.315462703173856829e+00
4.523345160000000198e-01	1.306526261958377955e+00
4.528535459999999957e-01	1.297604803888539715e+00
4.533725760000000271e-01	1.288697394548385278e+00
4.538916060000000030e-01	1.279803147960711707e+00
4.544106359999999789e-01	1.270921234367838215e+00
4.549296660000000103e-01	1.262050887616881445e+00
4.554486959999999862e-01	1.253191412134171179e+00
4.559677249999999904e-01	1.244342189474963112e+00
4.564867550000000218e-01	1.235502684436141418e+00
4.570057849999999977e-01	1.226672450721194574e+00
4.575248149999999736e-01	1.217851136148339952e+00
4.580438450000000050e-01	1.209038487394288319e+00
4.585628749999999809e-01	1.200234354267761150e+00
4.590819050000000123e-01	1.191438693508493518e+00
4.596009340000000165e-01	1.182651572109066240e+00
4.601199639999999924e-01	1.173873170158497903e+00
4.606389940000000238e-01	1.165103783208104815e+00
4.611580239999999997e-01	1.156343824161691680e+00
4.616770539999999756e-01	1.147593824693683873e+00
4.621960840000000070e-01	1.138854436200341658e+00
4.627151130000000112e-01	1.130126430290715911e+00
4.632341429999999871e-01	1.121410698825512364e+00
4.637531730000000185e-01	1.112708253513515766e+00
4.642722029999999944e-01	1.104020225076672634e+00
4.647912330000000258e-01	1.095347861996344818e+00
4.653102630000000017e-01	1.086692528854603434e+00
